filename,fecha_de_radicacion,has_unredacted,unredacted_vars,unredacted_values,date_of_decree,decree_year,county,state,physical_address,mailing_address,mailing_state,mailing_county,taxable_year_end,total_net_worth,income_interest_exempt,income_interest_nonexempt,income_dividends_exempt,income_dividends_nonexempt,income_capital_gains_exempt,income_capital_gains_nonexempt,income_wages_exempt,income_wages_nonexempt,income_other_income_exempt,income_other_income_nonexempt,does_grantee_own_a_home_in_puerto_rico_or_does_he/she_rent_it,primary_property_value,monthly_rent_pay,real_estate_municipality,does_grantee_own_other_real_estate_in_puerto_rico,n_nonprimary_real_estate,does_grantee_have_assets_located_in_puerto_rico,previous_reporting_year,current_reporting_year,asset_type_financial_previous_reporting_year,asset_type_financial_current_reporting_year,asset_type_financial_difference,asset_type_real_estate_previous_reporting_year,asset_type_real_estate_current_reporting_year,asset_type_real_estate_difference,asset_type_privately_held_business_previous_reporting_year,asset_type_privately_held_business_current_reporting_year,asset_type_privately_held_business_difference,asset_type_other_previous_reporting_year,asset_type_other_current_reporting_year,asset_type_other_difference,does_grantee_have_a_business_in_puerto_rico,n_business,business_information_table_height,business_type_1,business_decree_1,business_type_2,business_decree_2,business_type_3,business_decree_3,business_type_4,business_decree_4,business_type_5,business_decree_5,business_type_6,business_decree_6,business_type_7,business_decree_7,business_type_8,business_decree_8,business_type_9,business_decree_9,household_table_height,days_in_pr,expenditure_in_pr,charity_in_pr,total_amount_donated,n_charities,gender
2022-RepAct22-008479_Redacted.pdf,09/15/2022,FALSE,NA,NA,02/01/2019,2019,Dorado,PR,"Dorado, PR","Dorado, PR",PR,Dorado,12/31/2021,From 10 to 25 million,77996,0,65964,0,125838,0,0,0,0,37850,Rent,NA,3750,NA,NA,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,45,Other,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,154,72000,Yes,0,1,REDACTED
2022-RepAct22-008481_Redacted.pdf,07/12/2022,FALSE,NA,NA,02/01/2019,2019,Rincon,PR,"Rincon, PR","Rincon, PR",PR,Rincon,//,Less than 1 million,0,0,576,0,280583,18193,0,51570,0,0,Rent,NA,700,NA,NA,0,TRUE,2020,2021,1e+05,1e+05,0,0,0,0,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,330,50000,Yes,0,1,REDACTED
2022-RepAct22-008482_Redacted.pdf,07/12/2022,FALSE,NA,NA,02/01/2019,2019,Rincon,PR,"Rincon, PR","Rincon, PR",PR,Rincon,//,Less than 1 million,0,0,576,0,280583,18193,0,51570,0,0,Rent,NA,700,NA,NA,0,TRUE,2020,2021,1e+05,1e+05,0,0,0,0,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,330,50000,Yes,0,1,REDACTED
2022-RepAct22-008483_Redacted.pdf,07/12/2022,FALSE,NA,NA,02/01/2019,2019,Rincon,PR,"Rincon, PR","Rincon, PR",PR,Rincon,//,Less than 1 million,0,0,576,0,280583,18193,0,51570,0,0,Rent,NA,700,NA,NA,0,TRUE,2020,2021,1e+05,1e+05,0,0,0,0,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,330,50000,Yes,0,1,REDACTED
2022-RepAct22-008484_Redacted.pdf,07/18/2022,FALSE,NA,NA,10/07/2013,2013,Guaynabo,Puerto Rico,"Guaynabo, Puerto Rico","Guaynabo, Puerto Rico",Puerto Rico,Guaynabo,//,From 5 to 10 million,774,0,81068,0,14650,0,0,0,0,117,Own,750000,NA,NA,No,0,TRUE,2019,2020,3e+05,1500000,1200000,1930000,750000,-1180000,2e+06,2e+06,0,0,0,0,Yes,1,30,Other,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,200,144000,Yes,0,1,REDACTED
2022-RepAct22-008485_Redacted.pdf,12/31/2022,FALSE,NA,NA,02/01/2020,2020,Isabela,PR,"Isabela, PR","Isabela, PR",PR,Isabela,12/31/2020,From 1 to 5 million,0,0,0,0,268541,0,0,0,4347,0,Rent,NA,750,NA,NA,0,TRUE,2019,2020,0,150000,150000,0,0,0,0,45000,45000,0,5500,5500,Yes,1,35,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,184,25450,Yes,0,1,NA
2022-RepAct22-008486_Redacted.pdf,08/17/2022,FALSE,NA,NA,04/28/2016,2016,SAN JUAN,PUERTO RICO,"SAN JUAN, PUERTO RICO","SAN JUAN, PUERTO RICO",PUERTO RICO,SAN JUAN,12/31/2021,From 1 to 5 million,224,0,252788,0,21822,0,0,42000,0,4009,Own,9e+05,NA,NA,Yes,0,TRUE,2020,2021,146500,138500,-8000,1177500,2430000,1252500,0,0,0,0,0,0,Yes,1,35,Telecommunication,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,196,62750,No,0,0,REDACTED
2022-RepAct22-008490_Redacted.pdf,10/19/2022,FALSE,NA,NA,02/12/2019,2019,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,Less than 1 million,8253,0,296559,0,0,0,0,60000,0,1000,Rent,NA,4200,NA,NA,0,TRUE,2020,2021,1e+06,8e+05,-2e+05,0,0,0,0,0,0,0,0,0,Yes,1,32,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,328,2e+05,Yes,0,1,NA
2022-RepAct22-008491_Redacted.pdf,07/08/2022,FALSE,NA,NA,01/01/2019,2019,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,//,Less than 1 million,0,0,0,0,0,0,0,0,0,54033,Rent,NA,1400,NA,NA,0,TRUE,2019,2020,2e+05,150000,-50000,0,0,0,0,0,0,0,0,0,Yes,1,45,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,365,18000,No,0,0,REDACTED
2022-RepAct22-008493_Redacted.pdf,10/19/2022,FALSE,NA,NA,08/27/2018,2018,DORADO,PR,"DORADO, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2020,From 10 to 25 million,0,0,900668,0,0,0,0,0,0,1763805,Own,3e+06,NA,NA,No,0,TRUE,2019,2020,19000,196805,177805,0,0,0,0,0,0,0,0,0,Yes,1,40,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,228,125000,Yes,0,1,REDACTED
2022-RepAct22-008494_Redacted.pdf,10/19/2022,FALSE,NA,NA,08/27/2018,2018,DORADO,PR,"DORADO, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 10 to 25 million,1403,0,1575922,0,0,0,0,0,0,1124554,Own,3e+06,NA,NA,No,0,TRUE,2020,2021,196805,1297053,1100248,3e+06,3e+06,0,0,0,0,0,0,0,Yes,1,30,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,211,3e+05,Yes,0,1,REDACTED
2022-RepAct22-008495_Redacted.pdf,07/26/2022,FALSE,NA,NA,11/18/2019,2019,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,//,From 1 to 5 million,0,0,1434634,0,0,0,0,104300,0,17910,Rent,NA,3500,NA,NA,0,TRUE,2019,2020,0,52973.7,52973.7,0,0,0,0,0,0,0,0,0,Yes,1,60,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,270,78270,Yes,0,1,NA
2022-RepAct22-008496_Redacted.pdf,07/26/2022,FALSE,NA,NA,11/18/2019,2019,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,//,From 1 to 5 million,0,0,1434634,0,0,0,0,104300,0,17910,Rent,NA,3500,NA,NA,0,TRUE,2019,2020,0,52973.7,52973.7,0,0,0,0,0,0,0,0,0,Yes,1,45,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,270,78270,Yes,0,1,REDACTED
2022-RepAct22-008497_Redacted.pdf,07/26/2022,FALSE,NA,NA,02/01/2019,2019,GUAYNABO,PR,"GUAYNABO, PR","GUAYNABO, PR",PR,GUAYNABO,//,From 5 to 10 million,6873,0,0,0,0,0,0,230000,20961,0,Own,1200000,NA,NA,No,0,TRUE,2020,2021,0,6e+06,6e+06,0,1200000,1200000,0,3e+05,3e+05,0,7e+05,7e+05,Yes,1,120,Private,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,320,1e+05,Yes,0,2,REDACTED
2022-RepAct22-008498_Redacted.pdf,08/04/2022,FALSE,NA,NA,01/01/2021,2021,SANTURCE,PR,"SANTURCE, PR","SANTURCE, PR",PR,SANTURCE,//,From 1 to 5 million,0,0,0,0,186885,0,0,0,0,29,Rent,NA,5000,NA,NA,0,TRUE,2020,2021,0,175000,175000,0,0,0,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,246,22500,No,0,0,REDACTED
2022-RepAct22-008504_Redacted.pdf,10/11/2022,FALSE,NA,NA,02/01/2019,2019,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,REDACTED,From 1 to 5 million,0,0,0,0,0,0,0,18000,0,0,Own,1500000,NA,NA,No,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,180,1e+05,Yes,0,1,REDACTED
2022-RepAct22-008505_Redacted.pdf,10/19/2022,FALSE,NA,NA,01/01/2019,2019,San Juan P,NA,"San Juan, P","San Juan, P",NA,San JuanP,12/31/2020,From 1 to 5 million,124,0,88,0,3045,0,0,39999,133461,92625,Own,1100000,NA,NA,Yes,0,TRUE,2019,2020,0,0,0,1100000,1100000,0,238516,311875,73359,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,356,150000,Yes,0,1,REDACTED
2022-RepAct22-008511_Redacted.pdf,08/08/2022,FALSE,NA,NA,02/01/2019,2019,RINCON,PR,"RINCON, PR","SAN JUAN, PR",PR,SAN JUAN,//,From 10 to 25 million,0,0,0,0,0,0,0,243847,0,628288,Rent,NA,12000,NA,NA,0,TRUE,2019,2020,0,150000,150000,0,330000,330000,0,0,0,0,0,0,Yes,2,70,Real Estate/Property,FALSE,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,350,250000,No,0,0,REDACTED
2022-RepAct22-008512_Redacted.pdf,08/17/2022,FALSE,NA,NA,04/27/2016,2016,SAN JUAN,PUERTO RICO,"SAN JUAN, PUERTO RICO","SAN JUAN, PUERTO RICO",PUERTO RICO,SAN JUAN,12/31/2021,From 1 to 5 million,225,0,252788,0,21822,0,0,42000,0,11077,Own,9e+05,NA,NA,Yes,0,TRUE,2020,2021,146500,138500,-8000,1177500,2430000,1252500,0,0,0,0,0,0,Yes,1,35,Telecommunication,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,196,62750,No,0,0,REDACTED
2022-RepAct22-008515_Redacted.pdf,07/19/2022,FALSE,NA,NA,11/03/2018,2018,CAROLINA,PR,"CAROLINA, PR","CAROLINA, PR",PR,CAROLINA,//,From 1 to 5 million,0,0,0,0,0,0,0,53382,0,0,Rent,NA,5000,NA,NA,0,TRUE,2017,2018,0,1e+05,1e+05,0,0,0,0,1420568,1420568,0,0,0,Yes,1,35,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,202,48600,Yes,0,1,REDACTED
2022-RepAct22-008517_Redacted.pdf,07/19/2022,FALSE,NA,NA,REDACTED,REDACTED,CAROLINA,PR,"CAROLINA, PR","CAROLINA, PR",PR,CAROLINA,//,From 1 to 5 million,0,0,0,0,0,0,0,30300.1,0,0,Rent,NA,5000,NA,NA,0,TRUE,2019,2020,1e+05,1e+05,0,0,0,0,592666,1409526,816860,65000,65000,0,Yes,1,35,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,317,58200,Yes,0,1,REDACTED
2022-RepAct22-008518_Redacted.pdf,07/19/2022,FALSE,NA,NA,11/03/2018,2018,CAROLINA,PR,"CAROLINA, PR","CAROLINA, PR",PR,CAROLINA,//,From 1 to 5 million,0,0,0,0,0,0,0,30600.1,0,0,Rent,NA,5000,NA,NA,0,TRUE,2020,2021,1e+05,1e+05,0,0,0,0,1409526,1369327,-40199,65000,65000,0,Yes,1,50,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,305,66300,Yes,0,1,REDACTED
2022-RepAct22-008520_Redacted.pdf,07/12/2022,FALSE,NA,NA,08/15/2018,2018,Dorado,Puerto Rico,"Dorado, Puerto Rico","Dorado, Puerto Rico",Puerto Rico,Dorado,//,From 1 to 5 million,0,0,0,0,3143939,0,0,0,0,0,Own,1e+06,NA,NA,No,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,283,2e+05,Yes,0,1,REDACTED
2022-RepAct22-008521_Redacted.pdf,07/12/2022,FALSE,NA,NA,12/12/2018,2018,Dorado,Puerto Rico,"Dorado, Puerto Rico","Dorado, Puerto Rico",Puerto Rico,Dorado,//,From 1 to 5 million,0,0,0,0,3143939,0,0,0,0,0,Own,1e+06,NA,NA,No,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,297,2e+05,Yes,0,1,REDACTED
2022-RepAct22-008523_Redacted.pdf,09/23/2022,FALSE,NA,NA,02/01/2019,2019,HUMACAO,PR,"HUMACAO, PR","HUMACAO, PR",PR,HUMACAO,12/31/2021,From 1 to 5 million,0,0,379112.42,0,0,0,0,71250,98270,0,Own,625000,NA,NA,No,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,45,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,248,40000,Yes,10020,2,REDACTED
2022-RepAct22-008524_Redacted.pdf,09/29/2022,FALSE,NA,NA,02/01/2019,2019,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 1 to 5 million,0,0,0,0,0,0,0,540830,0,0,Own,225000,NA,NA,No,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,25,Retail,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,266,12000,No,0,0,REDACTED
2022-RepAct22-008525_Redacted.pdf,07/13/2022,FALSE,NA,NA,12/06/2017,2017,Carolina,PR,"Carolina, PR","Carolina, PR",PR,Carolina,//,Less than 1 million,0,0,0,0,0,0,0,30000,0,0,Rent,NA,875,NA,NA,0,TRUE,2020,2021,145000,188500,43500,0,0,0,43000,240000,197000,0,0,0,Yes,1,25,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,208,15000,Yes,0,1,REDACTED
2022-RepAct22-008529_Redacted.pdf,08/31/2022,FALSE,NA,NA,08/16/2018,2018,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2018,Less than 1 million,0,28,0,0,0,20050,0,0,0,19635,Rent,NA,1,NA,NA,0,FALSE,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,60,Retail,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,289,35000,No,0,0,REDACTED
2022-RepAct22-008530_Redacted.pdf,07/15/2022,FALSE,NA,NA,06/18/2019,2019,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,//,Less than 1 million,93,0,52020,0,5665,0,0,40300,0,30587,Own,3e+05,NA,NA,No,0,TRUE,2020,2021,240000,280000,40000,0,3e+05,3e+05,5000,5000,0,0,0,0,Yes,1,30,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,323,60000,Yes,5000,4,REDACTED
2022-RepAct22-008531_Redacted.pdf,07/16/2022,FALSE,NA,NA,02/01/2019,2019,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,//,From 1 to 5 million,0,25,0,596,310473,203030,0,0,0,2100,Own,750000,NA,NA,Yes,1,TRUE,2020,2021,0,0,0,625000,7e+05,75000,3000,3000,0,0,0,0,Yes,1,40,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,365,65000,Yes,0,1,REDACTED
2022-RepAct22-008532_Redacted.pdf,07/16/2022,TRUE,real_estate_identification_number_1,04005019142087,09/16/2019,2019,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,//,From 1 to 5 million,0,25,0,596,310473,203030,0,0,0,2100,Own,750000,NA,NA,Yes,1,TRUE,2020,2021,0,0,0,625000,7e+05,75000,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,365,65000,Yes,0,1,REDACTED
2022-RepAct22-008533_Redacted.pdf,07/28/2022,FALSE,NA,NA,01/01/2016,2016,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,//,From 1 to 5 million,335,0,40408,0,0,0,0,0,23726,0,Rent,NA,2350,NA,NA,0,TRUE,6999,7000,10000,7000,-3000,0,0,0,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,257,50000,No,0,0,REDACTED
2022-RepAct22-008535_Redacted.pdf,08/12/2022,FALSE,NA,NA,11/19/2019,2019,Humacao,PR,"Humacao, PR","Humacao, PR",PR,Humacao,12/31/2020,Less than 1 million,7,0,281793,0,-75770,0,0,30000,0,0,Rent,NA,1350,NA,NA,0,FALSE,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,120,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,322,5000,Yes,0,1,REDACTED
2022-RepAct22-008536_Redacted.pdf,07/29/2022,FALSE,NA,NA,04/08/2014,2014,DORADO,PR,"DORADO, PR","VEGA ALTA, PR",PR,VEGA ALTA,//,From 1 to 5 million,12,0,5,0,0,0,0,26000,0,0,Own,2252227,NA,NA,No,0,TRUE,2017,2018,2097151,21045.09,-2076105.91,3295402,2252227,-1043175,37465,9706,-27759,185330,0,-185330,Yes,1,40,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,309,324374,No,0,0,REDACTED
2022-RepAct22-008538_Redacted.pdf,09/13/2022,FALSE,NA,NA,04/08/2014,2014,DORADO,PR,"DORADO, PR","VEGA ALTA, PR",PR,VEGA ALTA,12/31/2020,From 1 to 5 million,0,0,0,0,0,0,0,0,1200,0,Own,2252227,NA,NA,No,0,TRUE,2019,2020,48.78,464.45,415.67,2252227,2252227,0,8629,5923,-2706,0,0,0,Yes,1,30,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,366,13339,No,0,0,NA
2022-RepAct22-008539_Redacted.pdf,09/27/2022,FALSE,NA,NA,04/08/2014,2014,DORADO,PR,"DORADO, PR","VEGA ALTA, PR",PR,VEGA ALTA,12/31/2021,From 1 to 5 million,0,0,0,0,0,0,0,0,2000,0,Own,2252227,NA,NA,No,0,TRUE,2020,2021,464.45,27.46,-436.99,2252227,2252227,0,5923,4846,-1077,0,0,0,Yes,1,45,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,365,25000,No,0,0,REDACTED
2022-RepAct22-008541_Redacted.pdf,07/19/2022,FALSE,NA,NA,04/27/2016,2016,Guaynabo,PR,"Guaynabo, PR","GUAYNABO, PR",PR,GUAYNABO,//,From 1 to 5 million,4204,0,0,0,10,0,0,0,996,721379,Own,7e+05,NA,NA,No,0,TRUE,2018,2019,6e+05,2e+06,1400000,650000,7e+05,50000,50000,50000,0,0,0,0,Yes,2,80,Health Industry,FALSE,Health Industry,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,365,144000,No,0,0,REDACTED
2022-RepAct22-008542_Redacted.pdf,08/16/2022,FALSE,NA,NA,07/02/2021,2021,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,Less than 1 million,1333,0,364705,0,58727,0,0,25000,0,0,Rent,NA,4900,NA,NA,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,40,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,324,90000,Yes,0,1,REDACTED
2022-RepAct22-008543_Redacted.pdf,10/12/2022,FALSE,NA,NA,03/25/2015,2015,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 25 to 50 million,7197,0,315,0,1427194.5,0,0,0,0,13359.5,Own,1500000,NA,NA,Yes,0,TRUE,2020,2021,1e+06,1e+06,0,1.8e+07,23050000,5050000,0,0,0,40000,20000,-20000,Yes,1,165,Real Estate/Property,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,351,5e+05,Yes,0,1,REDACTED
2022-RepAct22-008544_Redacted.pdf,07/20/2022,FALSE,NA,NA,11/30/2015,2015,DORADO,PR,"DORADO, PR","DORADO, PR",PR,DORADO,//,From 1 to 5 million,57,0,306,0,897,0,0,0,27084,0,Own,1800000,NA,NA,No,0,TRUE,2020,2021,90000,75000,-15000,7e+05,1800000,1100000,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,343,60000,No,0,0,REDACTED
2022-RepAct22-008545_Redacted.pdf,10/26/2022,FALSE,NA,NA,11/18/2019,2019,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 1 to 5 million,0,0,2204187,0,33838,0,0,104300,34545,8459,Rent,NA,3500,NA,NA,0,TRUE,2020,2021,593012,582792,-10220,950000,950000,0,0,0,0,0,0,0,Yes,1,45,Private,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,240,1e+05,Yes,0,1,NA
2022-RepAct22-008548_Redacted.pdf,07/20/2022,FALSE,NA,NA,12/31/2018,2018,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,//,Less than 1 million,0,0,150000,0,0,0,0,48000,0,0,Own,6e+05,NA,NA,No,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,60,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,365,158000,No,0,0,REDACTED
2022-RepAct22-008549_Redacted.pdf,07/20/2022,FALSE,NA,NA,12/31/2019,2019,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,//,Less than 1 million,0,0,2e+05,0,0,0,0,48000,0,10007,Own,6e+05,NA,NA,No,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,65,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,365,198000,No,0,0,REDACTED
2022-RepAct22-008550_Redacted.pdf,07/20/2022,FALSE,NA,NA,12/31/2016,2016,CABO ROJO,PR,"CABO ROJO, PR","SAN JUAN, PR",PR,SAN JUAN,//,Less than 1 million,0,0,0,0,0,0,0,40271,0,0,Rent,NA,600,NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,50,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,91,3460,No,0,0,REDACTED
2022-RepAct22-008551_Redacted.pdf,10/12/2022,FALSE,NA,NA,03/25/2015,2015,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 10 to 25 million,7197,0,315,0,1427194.5,0,0,0,0,13359.5,Own,1500000,NA,NA,Yes,0,TRUE,2020,2021,1e+06,1e+06,0,1.8e+07,23050000,5050000,0,0,0,40000,20000,-20000,Yes,1,180,Real Estate/Property,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,351,5e+05,Yes,0,1,REDACTED
2022-RepAct22-008552_Redacted.pdf,08/06/2022,FALSE,NA,NA,09/10/2020,2020,HUMACAO,PR,"HUMACAO, PR","San Juan, PR",PR,San Juan,//,From 1 to 5 million,0,0,0,0,413920,0,0,0,0,0,Rent,NA,4000,NA,NA,0,TRUE,2020,2021,0,1200000,1200000,0,0,0,0,0,0,0,89000,89000,Yes,1,35,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,365,125000,Yes,0,1,REDACTED
2022-RepAct22-008554_Redacted.pdf,07/26/2022,FALSE,NA,NA,09/11/2018,2018,palmer,pr,"palmer, pr","palmer, pr",pr,palmer,//,From 1 to 5 million,0,0,433604,0,0,0,0,30000,0,0,Own,5e+05,NA,NA,No,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,50,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,365,210000,Yes,0,1,REDACTED
2022-RepAct22-008555_Redacted.pdf,07/27/2022,FALSE,NA,NA,02/15/2022,2022,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,//,Less than 1 million,278,0,264391,0,-33944,0,0,112000,0,0,Rent,NA,3000,NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,40,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,200,54000,No,0,0,REDACTED
